,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2007-02-28,127.036557912,128.118538601,125.610328525,126.54475298,7960600.0,127.273683131,129.628899135,2.73114736724,5.06558407629,-4.05793639285,124.542535764,130.004830499,48.120279276,-260081.957991,3.35832741478,33.1364964014
2007-02-27,129.839845572,131.315265285,124.921796258,127.085742874,6444300.0,127.092769414,129.706200828,2.94093776145,4.62296836204,-4.22952134589,124.151831653,130.033707176,41.6486010977,-166661.164429,3.64989748237,33.0641353092
2007-02-26,132.397238149,133.528384589,130.430018398,131.708711236,4249500.0,126.927663401,129.771880541,3.06835476665,9.73773429024,-4.41640720312,123.859308635,129.996018168,52.1739117851,70114.2230216,3.41804679385,34.1967469946
2007-02-23,131.561171587,132.839864441,129.397234752,129.88902986,4646900.0,126.579887177,129.723335406,3.05822143935,6.7377251354,-4.84154523272,123.521665737,129.638108616,38.6533839377,10580.8196367,3.43209817432,32.1646100619
2007-02-22,129.692310212,131.266086005,128.65951493,129.593949225,3814200.0,126.339254136,129.719182405,3.05327285905,11.3115116455,-5.19892334576,123.285981277,129.392526995,53.5848923892,120993.319809,4.17331952244,32.9473563585
2007-02-21,126.7414806,129.741495623,126.348036652,129.593949225,5376000.0,125.935271578,129.722321276,3.34141480678,10.475441116,-5.47979845112,122.593856771,129.276686384,52.7881010718,127846.961931,4.24357772352,36.2324785244
2007-02-20,126.151309548,127.184104829,124.774260649,126.741480387,4408600.0,125.561148681,129.725538821,3.49931034624,7.22952793981,-5.75684865055,122.061838334,129.060459027,50.1960837549,-23094.5768514,4.27168050455,39.9550303618
2007-02-16,127.331650709,128.167719095,126.151309033,126.54475298,3240700.0,125.302951254,129.800331894,3.67147470068,5.95083645776,-5.88963610035,121.631476553,128.974425955,56.9491446482,66881.4916038,4.43678636528,44.3248371694
2007-02-15,126.05295968,129.151325877,124.725081427,127.725096473,7088100.0,125.090421381,129.881930414,3.76789960628,8.11479079776,-6.10001919686,121.322521774,128.858320987,57.3378971722,94907.7811507,4.53514700701,46.7635615729
2007-02-14,125.659515024,128.1677202,125.315241733,126.003773562,4925900.0,124.800607424,129.935989757,3.86848231622,8.11478032128,-6.3639547596,120.932125107,128.66908974,55.1971352847,85117.2947008,4.39463130795,48.8231870551
2007-02-13,123.643111283,126.200487055,123.298838,126.052955414,4203100.0,124.510793841,130.034547657,4.07353802421,8.90167423716,-6.27652280071,120.437255816,128.584331865,48.50394517,-9508.49970814,4.52812022672,51.3852709277
2007-02-12,125.020162502,125.561147928,123.151303758,123.495567211,4425800.0,124.192876904,130.134343129,4.29031811074,-2.16394386352,-6.09728727917,119.902558793,128.483195014,42.3841026903,-99679.7631554,4.53163312507,55.7978101733
2007-02-09,126.839838254,128.266067616,124.380813633,126.249672345,4023100.0,124.270160613,130.300738816,4.29677714556,-1.6229592072,-5.86777813973,119.973383467,128.566937759,51.3333265877,-50269.8369473,4.58081360385,61.709494105
2007-02-08,127.28247034,127.577548382,124.528352877,126.348036049,6420800.0,124.328123442,130.402275604,4.33524399119,-3.00001439308,-5.80548275698,119.992879451,128.663367433,52.9983859413,-254190.464779,4.5491975805,65.3927883743
2007-02-07,130.675914485,132.59396356,126.003772538,127.282470282,7547700.0,124.435266813,130.503891924,4.42319383936,-0.590161269991,-5.64755878924,120.012072974,128.858460652,58.9394057739,-208935.541017,4.58432685874,68.3045402659
2007-02-06,132.052972541,132.200518939,128.6595136,130.872640707,5012200.0,124.456344001,130.584634319,4.43864281396,0.639348360146,-5.49346025126,120.017701187,128.894986815,64.085681583,-211516.111796,4.45083695245,69.2668951592
2007-02-05,134.364452188,134.364452188,130.528378611,130.921822559,8181900.0,124.433510131,130.577415666,4.40593673894,-0.147535079256,-5.30493511537,120.027573392,128.83944687,64.772736311,884730.406042,4.38760384006,68.7677749884
2007-02-02,127.970993405,140.216946169,126.397217607,134.364452666,21052900.0,124.438779241,130.568783378,4.41406429571,-0.442626190735,-5.0344426126,120.024714945,128.852843537,70.0000149489,1078539.30071,4.36301355792,67.9620934109
2007-02-01,129.151325877,129.348052771,125.757866881,127.725096473,5153000.0,124.454587319,130.473647919,4.45156095924,-8.26231016229,-4.85957852022,120.00302636,128.906148279,67.9775521817,49284.0196934,3.75176945301,65.6929132346
2007-01-31,126.249671948,129.200501486,125.413603579,128.118535573,5588600.0,124.749669825,130.542538195,4.92504669032,-7.18035132614,-4.47269240188,119.824623135,129.674716516,66.8508339311,257345.370378,4.27518934705,60.776247113
2007-01-30,123.692282212,127.233282594,123.397204175,126.643116684,5700900.0,125.006110944,130.60329391,5.28102711486,-12.0983950849,-4.04864730233,119.725083829,130.287138059,63.9155438074,157715.408058,4.67214583893,55.6635605973
2007-01-29,124.282459088,125.266073898,121.872614853,122.511956364,4334300.0,125.438196483,130.702552632,5.88080237009,-17.3115351934,-3.70055880363,119.557394113,131.318998853,54.2483722314,-24040.3643384,4.65809435025,51.0352254858
2007-01-26,124.282455103,125.462786942,123.003762279,123.495567211,3749400.0,126.056465597,130.907843473,6.44473437537,-14.8033236048,-3.24919132606,119.611731221,132.501199972,58.6056800591,-152927.61115,4.73186437737,48.704738224
2007-01-25,126.544753863,126.544753863,122.26605584,123.151304724,5409400.0,126.585155726,131.093626336,6.82296404366,-16.1311969387,-2.74263251101,119.762191682,133.408119769,60.9856372412,-211343.8518,4.7915835517,45.5477153682
2007-01-24,127.774267072,128.069354954,125.118525322,126.987379171,5941800.0,127.161269902,131.292694368,7.19326970709,-12.8852837626,-2.14099128498,119.968000195,134.354539609,73.584927937,96607.1211275,4.73537755556,42.0831934707
2007-01-23,126.741479051,129.249684195,126.741479051,128.020171869,7091100.0,127.621458608,131.400603701,7.58332502534,-14.065616779,-1.63552487615,120.038133582,135.204783633,54.1666643552,191317.732618,5.23420824688,36.4428149889
2007-01-22,126.643120759,127.921813601,124.479183945,125.462788905,6233600.0,128.123802064,131.485331561,8.06151396173,-17.5574392148,-1.08087830329,120.062288102,136.185316026,45.6942003186,191053.180001,5.16746371159,30.1683443464
2007-01-19,121.528354378,124.823447472,121.282442072,124.528354672,5748000.0,128.750853465,131.636281847,8.51684452946,-19.6721959881,-0.559018933264,120.234008935,137.267697994,41.5517055841,100342.418639,5.10423129477,25.5900145246
2007-01-18,124.184096069,124.725081502,120.003749168,121.479168903,5470100.0,129.453431893,131.81443644,8.9557175753,-20.5082560412,0.00218516165282,120.497714318,138.409149468,38.1386845708,-18710.4204741,5.15341072987,22.2727250578
2007-01-17,121.577535454,123.348023407,120.692281641,122.462774512,6256000.0,130.185869609,132.073481776,9.11657582361,-22.2787660424,0.748635718737,121.069293785,139.302445432,36.2847183377,-24337.9636463,5.1288208309,19.3623186526
2007-01-16,123.102123374,124.282455213,120.790645107,121.970976946,5171200.0,130.981539824,132.31436658,9.38580012261,-27.2459864148,1.33333693653,121.595739702,140.367339947,34.1338068761,272373.598226,5.12882153317,16.4338553185
2007-01-12,119.511953117,123.544748673,119.364406719,123.151304724,7821000.0,131.954610768,132.57361549,9.81937943445,-22.0820333965,1.89781970517,122.135231333,141.773990202,31.3385893072,265546.451621,5.28338914715,13.5143313176
2007-01-11,119.167676607,129.003775098,118.085710691,118.282437579,8034100.0,132.743254818,132.809778285,9.97173278057,-27.4427138225,2.2120287112,122.771522037,142.714987598,17.8571598391,-80497.1763426,5.24123456565,11.7525849868
2007-01-10,123.938191526,123.938191526,114.593902733,119.118508109,7322800.0,133.72335174,133.173894631,9.84561410126,-20.5574483696,2.59509033103,123.877737639,143.568965841,20.4667840897,-101280.562113,4.83725300678,12.2225454334
2007-01-09,118.380791264,121.577533168,117.05292778,119.511952448,8601600.0,134.457546325,133.526181819,9.47572735066,-17.8033432361,3.04427183211,124.981818974,143.933273675,18.4168047949,-6847.82560094,4.43678363005,10.9160985778
2007-01-08,119.61030175,123.151302142,118.725062717,120.593916522,8551800.0,135.093380012,133.877437434,9.02217438674,-19.3771101149,3.47214207041,126.071205625,144.115554398,18.4167952881,185370.623504,4.26816408951,10.3536304133
2007-01-05,117.888998218,120.741466875,117.446373771,119.610305675,7879200.0,135.785419658,134.210378418,8.60219027798,-20.9017108565,3.87924739453,127.18322938,144.387609936,19.8412756109,189743.178924,4.15926481909,10.8018654192
2007-01-04,116.905378476,119.266042107,115.331602722,117.88899324,11862300.0,136.531909332,134.576317736,8.03474120658,-22.377124508,4.1202317174,128.497168125,144.566650539,14.6341657723,-877542.28439,4.16629166131,10.7801660384
2007-01-03,124.036560194,124.036560194,115.725051764,117.151281176,14063800.0,137.33109235,134.994572374,7.17904193323,-18.9836710143,4.21476748875,130.152050417,144.510134283,12.2549104067,-1032014.44003,4.07846900732,11.7608994497
2006-12-29,126.348033049,127.67591126,125.020159757,125.659511075,4609300.0,138.009080601,135.441800407,6.00271120693,-3.83607444615,4.31367468926,132.006369394,144.011791808,15.4958793174,-129808.017437,3.54802147963,13.3641703461
2006-12-28,128.807060926,129.83984637,127.282470549,127.872631552,4386400.0,138.146083259,135.68698578,5.74881890643,-0.344257248667,4.39236344062,132.397264353,143.894902166,16.3755495582,22869.0854837,3.62179234304,17.8985100126
2006-12-27,128.561162552,129.839845537,125.610328046,129.348050442,6318400.0,138.158378161,135.882846411,5.72635773361,-4.67213973747,4.30711734182,132.432020428,143.884735895,16.5929340129,-150.110502638,3.67799967459,22.310696219
2006-12-26,131.16772461,131.413631995,127.036558246,127.872631552,4030200.0,138.325240295,136.046635922,5.52464106481,-3.78689783248,4.23826437881,132.80059923,143.849881359,19.2719602804,-91117.143944,3.68853870512,26.5470906598
2006-12-22,130.479199735,131.856258487,129.20050689,130.233292347,2831900.0,138.460486646,136.2515109,5.30110854396,-2.45902449852,4.35465805258,133.159378102,143.76159519,18.9473710174,-198402.476643,3.81851572779,31.1451531638
2006-12-21,134.51199707,136.380850888,130.725094187,131.069357638,6504200.0,138.548308949,136.402352806,5.17871855335,-4.91804899703,4.46230886804,133.369590396,143.727027503,16.3934448493,-224799.166956,4.03982689111,36.4667532033
2006-12-20,137.118571922,139.331694163,134.65954721,134.807078857,5122400.0,138.723953556,136.536020127,4.99583558889,-3.5409990494,4.52351143715,133.728117967,143.719789145,30.8664419564,-23255.963505,4.1381878739,43.4032978138
2006-12-19,132.790679511,137.561192246,132.298869663,135.987406635,4166900.0,138.850417808,136.579354678,4.93748940004,-0.688535450301,4.42187162052,133.912928408,143.787907208,31.6666679816,-124870.625569,4.06793002405,48.7245736409
2006-12-18,139.036604418,139.036604418,135.298886899,135.298886899,5887000.0,138.87500836,136.594191389,4.9243996542,1.72132291103,4.23389289145,133.950608706,143.799408014,43.1432933599,-199725.075405,4.19790557818,53.9852120889
2006-12-15,139.675950956,139.921848499,137.757916679,138.741511769,6933100.0,138.813532542,136.626657175,4.9811149845,5.16394778011,4.03826371029,133.832417557,143.794647526,52.312567928,15775.9633366,4.25059875772,59.6367063994
2006-12-14,139.823491558,141.200540456,138.593979222,139.823491558,6297700.0,138.629105835,136.573650011,5.07852590532,6.54100820423,3.68798952612,133.55057993,143.70763174,49.772392306,17989.5980541,4.45785976254,63.6646076092
2006-12-13,139.380871538,141.003837702,137.610368807,138.298890816,7283500.0,138.395498399,136.492195294,5.17114598507,8.01641661745,3.31312493982,133.224352414,143.566644384,46.4788680746,-73535.2611863,4.50704162111,67.4570294594
2006-12-12,139.82349201,140.757911552,138.052989324,139.282501663,5237700.0,138.109197806,136.446911894,5.39381331263,8.75412344318,2.98197621655,132.715384493,143.503011118,48.3974257217,-101804.714303,4.64755626321,72.2823916527
2006-12-11,141.49562906,141.98742416,139.577594725,139.872662933,5117200.0,137.79655054,136.375840071,5.57398795426,8.8033052951,2.58252146093,132.222562586,143.370538494,55.4597589893,-107658.845436,4.79509873953,77.2092731288
2006-12-08,143.659564432,145.577618422,141.692354539,142.085788649,4278400.0,137.482146779,136.288194962,5.69941295114,12.7869200587,2.22842225442,131.782733828,143.181559731,66.2849812949,-81027.6328772,5.65224562095,79.9680149413
2006-12-07,144.200550123,144.938267359,141.593988896,143.02022812,6484100.0,137.025471063,136.142882845,5.82771908643,11.2131531799,1.90164513492,131.197751977,142.85319015,68.9785771398,65336.9497648,5.7225031244,76.9782246017
2006-12-06,141.987423536,145.971053343,141.593989424,144.20055066,7596900.0,136.625001307,135.970507605,5.7856347661,8.5082246601,1.44590576257,130.839366541,142.410636073,61.6685409078,9381.7593962,5.97543102111,71.9922280049
2006-12-05,146.16778168,147.05303057,140.856278503,141.987424945,5730000.0,136.32113614,135.764228062,5.59325639789,9.19674439568,0.988527286165,130.727879742,141.914392538,61.7977424551,-275812.918959,5.90868570926,69.741615749
2006-12-04,148.33171165,149.216965448,143.462857564,144.741540555,5560800.0,135.992680983,135.608248536,5.51771065086,11.3606934974,0.534427483483,130.474970332,141.510391634,64.3274909896,27329.7400712,5.71196267715,66.8951367265
2006-12-01,145.184162957,149.462860907,142.430050447,149.216963361,7076900.0,135.58694193,135.379329769,5.2623336182,19.3771153531,0.0426225837803,130.324608312,140.849275548,66.185326867,168049.972603,5.55739553086,64.6472149832
2006-11-30,145.184167463,147.643192166,143.954655111,145.233338121,7722600.0,134.894902096,135.032500387,4.64092127104,15.3443082611,-0.545904063767,130.253980825,139.535823367,58.7719197556,266799.322831,5.29744169122,62.480481746
2006-11-29,139.872658079,146.757936819,139.872658079,145.725151402,6762200.0,134.346891086,134.776824428,4.26569739045,14.9508743987,-1.10546864722,130.081193696,138.612588477,61.1922163818,362235.618935,5.43795667122,62.0325693429
2006-11-28,137.807092793,141.790717716,137.807092793,139.675956478,4035300.0,133.812931286,134.50241324,3.68486545213,13.6721829167,-1.51202756452,130.128065834,137.497796739,58.1364984583,-10651.2464707,5.39228878772,61.7448745473
2006-11-27,141.200539898,141.200539898,136.134954009,137.315295684,4217700.0,133.324639039,134.372742456,3.78370855143,9.04922503114,-1.58743770036,129.540930488,137.108347591,55.3221489295,-87816.1484344,5.26933740793,61.2194284081
2006-11-24,140.757909606,142.675968505,139.085772845,139.971026637,2023800.0,133.001452431,134.298989678,3.81654947023,7.86887106171,-1.72459675393,129.184902961,136.818001901,60.2101999327,3489.04465896,5.14638652694,61.7192967938
2006-11-22,140.610382438,143.413665698,138.052991814,140.512016531,6434900.0,132.720421322,134.156824541,3.56581359916,10.8197036029,-1.9819743872,129.154607723,136.286234921,64.5251355927,265302.118998,5.20259168454,60.9984006866
2006-11-21,137.16774171,140.905469088,136.134956255,140.266117748,8370800.0,132.334003336,133.997536662,3.26363393976,10.5246229679,-2.37978986416,129.070369396,135.597637276,63.826812713,1149648.43777,5.03046030632,58.4236234567
2006-11-20,128.020170896,141.446455238,126.938204975,136.134952191,17468500.0,131.958123944,133.840419617,2.90231036949,11.5082338149,-2.68306962798,129.055813575,134.860434314,58.0093361544,964505.230824,4.97425408523,55.3544431511
2006-11-17,126.741482761,130.380839336,125.511970404,129.495585521,6906500.0,131.547115594,133.782908966,3.09722445158,1.96721645587,-3.30984754655,128.449891142,134.644340045,50.3676377011,-280601.349721,4.21195645051,54.4324941001
2006-11-16,134.02019189,134.85626027,127.970991254,128.216888801,8070800.0,131.476857863,133.89036735,3.16701119209,10.9180620685,-3.71859191652,128.309846671,134.643869055,43.5852174538,-235551.83658,4.14521114296,55.6763468452
2006-11-15,132.495594914,134.757892648,131.315263095,134.020190179,6354000.0,131.086927075,134.032568619,4.11384652376,14.5082377315,-4.14646209662,126.973080551,135.200773599,46.7924523752,72879.7814677,4.01874645511,60.7469916184
2006-11-14,133.134939267,133.92182716,130.479197544,131.659529384,5273800.0,130.568775727,134.032878875,4.61398574073,11.9016781538,-4.79673731268,125.954789987,135.182761468,47.8743056383,-208679.11042,4.08197896144,64.0737799717
2006-11-13,135.544795333,135.593965991,132.397238799,132.692316845,6918100.0,130.143715793,134.092365009,5.0384696296,15.5902070442,-5.43717662397,125.105246164,135.182185423,48.6842034137,-250086.272505,4.60540062807,68.1823910632
2006-11-10,137.167738466,138.151353243,134.954621201,135.987406635,4832300.0,129.586922685,134.127456113,5.57884349266,20.606619745,-5.91859903749,124.008079192,135.165766177,61.6387319329,10371.7395445,4.72483920297,71.8383488374
2006-11-09,137.856258229,141.200536622,135.544789847,138.348077906,7587400.0,128.85097198,134.080837919,6.04310749228,17.9508835536,-6.35248021641,122.807864487,134.894079472,67.5510381525,249545.971885,4.8021226489,72.8354165361
2006-11-08,133.577566039,137.856264107,131.413634136,136.675942085,6756500.0,128.209868995,133.973882912,5.94972757103,11.1639765663,-6.92188122844,122.260141424,134.159596566,62.6582491809,156719.369531,4.60891428376,72.8356180064
2006-11-07,133.6267494,134.413632377,131.659529662,133.577563988,5588900.0,127.811155547,133.906157928,5.73143713017,9.78691614215,-7.43772994885,122.079718416,133.542592677,65.1574858868,10732.1182961,4.5983762919,72.5601669698
2006-11-06,132.102154103,135.003803216,131.659529662,133.577563988,4847500.0,127.461622827,133.914393876,5.66478792719,8.80330005685,-7.83117376385,121.7968349,133.126410754,59.7473043568,165639.074973,4.80915018825,71.9684318966
2006-11-03,131.36444906,134.659542065,130.921819708,133.282483353,6727200.0,127.147219254,133.922836252,5.5560263364,7.57379042672,-8.34265076409,121.591192917,132.70324559,51.9169278247,140641.40733,4.98479410497,72.0986166593
2006-11-02,129.446405792,131.413635409,128.46280082,130.282474199,7572300.0,126.876726739,133.938886192,5.42918659883,8.5082246601,-8.808225983,121.44754014,132.305913337,50.9771918035,-43357.3172406,4.89697151529,73.7554656739
2006-11-01,131.413632019,132.593963861,128.610334059,130.52837822,7048400.0,126.572861572,134.030531278,5.46945937164,9.09839116833,-9.0393743429,121.103402201,132.042320944,51.3114690839,80876.6927842,4.96371647161,76.1924958902
2006-10-31,129.00377693,131.61034798,127.774264603,131.069357638,8031000.0,126.24791903,134.118309984,5.49596218488,5.1147659282,-9.3213423783,120.751956846,131.743881215,59.3172079617,-38380.7464913,5.09369208352,79.5636980778
2006-10-30,131.807078717,132.298873824,128.364439198,129.29886859,7795800.0,126.065248819,134.194729572,5.41416750693,4.22952402321,-9.42899290275,120.651081312,131.479416326,52.479341571,-421010.759653,5.22366875071,80.8321043701
2006-10-27,134.118553197,134.856260593,130.577562613,131.80707494,9522700.0,125.914194389,134.31744047,5.37949916618,1.52460074162,-9.40822769756,120.534695223,131.293693555,66.7044218291,-67982.8607065,5.84896394743,84.1678476786
2006-10-26,134.118550251,137.11856519,133.971003857,135.692326,9366900.0,125.859744363,134.380360803,5.32508430566,3.491806721,-9.60932141254,120.534660057,131.184828668,69.3757227725,132891.92723,5.8103219978,80.4708293414
2006-10-25,126.987377423,135.3480662,124.577533251,132.790680549,16224200.0,125.73503698,134.34747743,5.12335403774,5.75411952659,-9.89347542443,120.611682942,130.858391018,66.6666622008,138180.761598,5.76114141687,75.9759062663
2006-10-24,128.954607562,133.380847057,128.118539173,133.380847057,7699000.0,125.529532711,134.386497317,4.9420560672,7.5738009032,-10.0153337484,120.587476644,130.471588778,69.7729912644,208124.849496,5.26582289171,72.0398769102
2006-10-23,129.298867492,131.659531202,127.184106253,129.839848008,4866500.0,125.259039822,134.411703148,4.69763931292,0.245898783082,-10.2989413535,120.561400509,129.956679135,68.3749938257,-48811.2965038,5.23069432198,66.220401364
2006-10-20,131.26608862,131.315269115,128.364439452,129.88902986,6938500.0,125.250257722,134.526293094,4.6889803222,3.24591317616,-10.4546795776,120.5612774,129.939238045,60.7103225993,241929.716922,5.30095231191,60.4866583839
2006-10-19,127.085740087,131.561164879,125.266066793,130.774277003,7630700.0,125.134332252,134.642522443,4.60949924814,2.7049232816,-10.3126024552,120.524833004,129.7438315,55.4204647249,186766.436518,5.46605790578,55.3934683577
2006-10-18,128.266071352,129.741495997,124.036558733,126.003773562,5790600.0,125.037727849,134.739476966,4.51428234047,-8.65577021584,-10.0453886262,120.523445508,129.552010189,52.4324360424,-257608.41156,5.22366868998,52.3661053396
2006-10-17,132.298871114,132.298871114,126.495582725,128.266070653,5354100.0,125.346862499,134.958430488,4.86558745751,-9.24593148583,-9.70877548549,120.481275042,130.212449957,53.9488211632,-47212.9769151,5.00586970764,50.1324040222
2006-10-16,129.741496785,132.397238539,129.249686928,132.102155575,5826500.0,125.677074338,135.126169214,5.35969922262,-6.04920016158,-9.37325539127,120.317375116,131.036773561,57.7380916153,105502.308858,4.93210002931,46.9546540697
2006-10-13,130.528381334,133.331669516,129.446405539,129.692312929,7284100.0,125.893117201,135.201963732,5.73692163687,-12.7377382068,-9.06068642053,120.156195564,131.630038838,59.2422516348,309838.106516,5.07261536652,42.6926358781
2006-10-12,125.216889401,130.28247037,124.479182002,129.741494781,7616800.0,126.348036423,135.340058788,6.50319847302,-14.7049546627,-8.80440136808,119.84483795,132.851234896,59.6351219005,128652.848849,5.09369271334,37.7632539489
2006-10-11,126.741479583,129.102143256,123.446386539,124.626718376,8084500.0,126.873213375,135.480382383,7.3287542047,-16.2787477327,-8.63554839093,119.54445917,134.20196758,48.4393066004,1718837.1896,5.12882199009,30.9550047096
2006-10-10,117.298826371,129.151325358,116.462757978,127.528369065,21818600.0,127.454597223,135.752420918,7.77598488989,-13.7213595304,-8.27871697572,119.678612333,135.230582113,53.0339800962,1814926.73942,5.01992220273,26.3240147546
2006-10-09,121.331627228,121.626705273,117.052929181,117.298826732,4744400.0,127.944645777,135.958550297,8.2015275951,-26.7049965203,-8.08418089921,119.743118182,136.146173372,31.7174561208,-97523.6639448,4.58081065229,20.0898390933
2006-10-06,119.757849997,120.10211345,116.462756942,119.511952448,4707900.0,128.898395653,136.426241564,8.46616427434,-23.4590885824,-7.4994792158,120.432231379,137.364559927,31.9832427374,153518.949777,4.6932239181,20.5012934627
2006-10-05,119.659485325,120.938183082,117.102109485,119.757851231,7195500.0,129.736220245,136.850184892,8.66138673265,-27.737804934,-7.07980595282,121.074833513,138.397606978,40.9313796832,290228.231433,4.91804867784,21.0185841483
2006-10-04,115.725051054,118.036534267,113.266026359,117.102109801,8515700.0,130.726856136,137.278590765,9.05514258324,-27.0984408591,-6.71423063165,121.671713552,139.781998719,38.7547853597,-241213.66913,4.8337401439,19.5838471605
2006-10-03,119.364401813,119.511948207,114.938157545,115.38078689,8838400.0,131.694657595,137.784298361,8.99292358699,-26.0656691131,-6.25029509881,122.701734008,140.687581182,32.5693699435,-601993.241692,5.01641124799,18.5910196792
2006-10-02,125.561151177,125.561151177,120.2988432,120.397194353,5735700.0,132.625574349,138.345824721,8.5813157112,-23.262366413,-5.65302570936,124.044258638,141.20689006,41.931391008,-172308.591978,5.01641131257,19.8621003252
2006-09-29,123.83982877,126.200487498,123.298838433,125.511965519,4417700.0,133.456373149,138.795692997,8.47904098972,-21.3935084227,-5.14701289371,124.97733216,141.935414139,46.3483140605,11177.9837953,5.02695032716,19.6128029318
2006-09-28,125.511965083,126.446399357,123.790647846,123.790647846,6374400.0,134.220427022,139.128639159,8.69772337478,-21.7869684762,-4.90876089595,125.522703647,142.918150396,36.3748485575,-104627.181856,5.31852039916,16.5387353142
2006-09-27,126.790664209,128.462801025,123.692288133,124.774263932,7315300.0,134.998533039,139.513073824,8.70464640786,-16.96726223,-4.54482543547,126.293886631,143.703179447,34.7467784647,112045.348356,5.46957442238,14.4730883081
2006-09-26,121.823429079,126.249673429,121.134907098,125.708692927,5150900.0,135.60450669,139.882490479,8.55583844183,-19.1803827072,-4.28307584922,127.048668248,144.160345132,34.9940800128,188929.136499,5.42039391864,13.4763495451
2006-09-25,119.856210307,122.807044812,118.626697979,121.774249538,7938800.0,136.289520358,140.237745545,8.50185447109,-20.6066302215,-4.06394942877,127.787665887,144.791374829,25.2941319467,-245392.225854,5.43795873898,11.2805519706
2006-09-22,126.69229985,127.380821841,121.085723598,121.429987052,7457700.0,137.025471437,140.700518523,8.08026263722,-18.8361306968,-3.60930327747,128.9452088,145.105734074,23.5294287746,-227082.991531,5.37472583706,12.696398893
2006-09-21,125.462786778,129.200504261,125.462786778,125.95459171,5766600.0,137.698190391,141.183519209,7.49681075129,-19.7213726018,-3.13662401329,130.201379639,145.195001142,32.407402385,-163179.34964,5.18151728988,16.3724617625
2006-09-20,128.708701107,131.167725796,124.626720122,125.069344567,5098100.0,138.402525126,141.565220275,7.27578670276,-21.7869579997,-2.83771602784,131.126738424,145.678311829,30.7151216018,-276580.734594,5.1393630559,17.1327242454
2006-09-19,133.872660133,133.971011286,127.823449473,130.282474199,5002900.0,139.180630769,141.978676401,6.95499032693,-14.6066014354,-2.54973711002,132.225640442,146.135621096,32.6276531978,190676.587469,5.01641159275,18.458756065
2006-09-18,129.151323782,133.675929157,126.889026013,132.200519279,6476400.0,139.702295106,142.271832492,6.80911820976,-13.4754450326,-2.4562940941,132.893176897,146.511413316,36.0509552239,365692.716248,4.81266312151,19.9035373592
2006-09-15,126.741482975,128.462800276,126.00377556,127.036561022,10481000.0,140.183561,142.524262021,6.73507475435,-19.3771153531,-2.50711394421,133.448486246,146.918635755,23.0569677256,-194696.945626,4.66160944687,19.9542840109
2006-09-14,131.905427346,133.085769026,125.75786566,125.807046154,10168200.0,140.875600834,142.912449042,6.31668647326,-19.4754842952,-2.30656692707,134.558914361,147.192287308,27.0270213687,-163889.421923,4.82320215088,25.1254169456
2006-09-13,127.085744055,132.102154395,126.98737815,129.593949225,5718300.0,141.571153845,143.341182485,5.6310242236,-17.9508783153,-1.90383309031,135.940129621,147.202178069,34.8045187371,46435.5500877,4.62647947426,28.4931929836
2006-09-12,127.331648498,130.085751163,124.675896982,126.643116684,7794500.0,142.212256642,143.685746054,5.22405653857,-25.6722247743,-1.59017089851,136.988200103,147.43631318,27.7634767171,-537874.803225,4.50352732535,28.6433070771
2006-09-11,134.659544764,134.659544764,127.675914692,128.069353721,9216900.0,143.129121812,144.112906129,4.60670580625,-25.2787751972,-1.18579784129,138.522416006,147.735827619,26.5030488195,-540346.990751,4.44732174785,30.9702102873
2006-09-08,137.315295326,138.938241764,134.167733928,134.659543778,4303800.0,144.031935212,144.515025127,3.98049136509,-18.2459589503,-1.0240487348,140.051443847,148.012426577,34.3219980097,-112820.203553,4.12764812169,34.0340996003
2006-09-07,137.364465577,139.331690216,135.249704377,137.512002138,5087600.0,144.683576603,144.762045001,3.88160461226,-8.90167423716,-1.13060679483,140.801971991,148.565181216,44.0933964243,-209028.178639,4.16277704115,36.444640314
2006-09-06,141.003834209,143.118595439,137.757921623,138.151355737,6174400.0,145.00149354,144.943761612,3.62877818325,-6.29509370642,-1.15465055733,141.372715357,148.630271724,41.2066720829,-257865.89744,4.19087968102,36.3376955854
2006-09-05,142.626778025,143.954651334,141.151363237,142.430051135,5185200.0,145.226318316,145.114007912,3.37477150272,-4.42625143087,-1.43661870914,141.851546813,148.601089818,50.0672823837,12876.517488,4.13818593799,38.4509294265
2006-09-01,142.774312653,144.495644691,141.692356543,144.446449443,3392700.0,145.384398724,145.181279174,3.34245013072,6.54099248951,-2.03989933023,142.041948593,148.726848855,55.7046928052,74969.6191175,4.14521291872,37.4398782486
2006-08-31,140.610378232,143.610388309,140.06938789,140.905466109,4221800.0,145.150791849,145.199697102,3.62690597657,10.9672543969,-2.93662369398,141.523885873,148.777697826,43.8058790098,-100493.397354,4.28924112402,33.7420912487
2006-08-30,142.92186535,143.95465078,139.184138063,141.249728595,4716500.0,144.759104192,145.307328618,4.57154700138,17.5082626011,-3.65793767492,140.187557191,149.330651194,42.8749948076,-66961.4610915,4.27167702075,36.2976652987
2006-08-29,142.479242714,144.790711145,141.49562793,144.003823252,3217500.0,144.133809099,145.409029165,6.03309300094,17.2131610131,-4.22624564051,138.100716098,150.1669021,48.8520355485,-76516.8915308,4.18385458665,39.8481701529
